Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
2018-09-17 17:46:20;531;1668;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-17 18:46:29;531;1668;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-17 19:46:37;534;1677;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-17 20:09:11;534;1677;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-17 21:09:20;527;1655;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-17 22:09:28;529;1661;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-17 23:09:36;529;1661;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-18 00:09:44;529;1661;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-18 01:09:53;529;1661;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-18 02:10:01;522;1639;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-18 03:10:09;522;1639;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-18 04:10:18;522;1639;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-18 05:10:18;517;1624;98;Kein Fehler erkannt;1.26;2991;nan;;;;;;;;;
2018-09-18 06:10:19;519;1630;95;Kein Fehler erkannt;4.76;2991;nan;;;;;;;;;
2018-09-18 07:10:20;520;1633;98;Kein Fehler erkannt;1.30;2991;nan;;;;;;;;;
2018-09-18 08:10:20;521;1636;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-18 09:10:21;520;1633;98;Kein Fehler erkannt;1.47;2991;nan;;;;;;;;;
2018-09-18 10:10:22;521;1636;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-18 11:10:22;520;1633;99;Kein Fehler erkannt;0.62;2991;nan;;;;;;;;;
2018-09-18 12:10:23;520;1633;98;Kein Fehler erkannt;1.26;2991;nan;;;;;;;;;
2018-09-18 13:10:24;520;1633;98;Kein Fehler erkannt;1.54;2991;nan;;;;;;;;;
2018-09-18 14:10:24;520;1633;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-18 15:10:25;517;1624;98;Kein Fehler erkannt;1.26;2991;nan;;;;;;;;;
2018-09-18 15:26:22;517;1624;98;Kein Fehler erkannt;1.21;2991;0.00;;;;;;;;;
2018-09-18 16:26:23;516;1621;99;Kein Fehler erkannt;0.62;2991;nan;;;;;;;;;
2018-09-18 17:26:23;502;1577;98;Kein Fehler erkannt;1.09;2991;nan;;;;;;;;;
2018-09-18 18:26:24;502;1577;97;Kein Fehler erkannt;3.10;2991;nan;;;;;;;;;
2018-09-18 19:26:24;500;1570;98;Kein Fehler erkannt;1.49;2991;nan;;;;;;;;;
2018-09-18 20:26:25;499;1567;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-18 21:26:26;498;1564;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-18 22:26:26;497;1561;98;Kein Fehler erkannt;1.41;2991;nan;;;;;;;;;
2018-09-18 23:26:27;496;1558;95;Kein Fehler erkannt;4.60;2991;nan;;;;;;;;;
2018-09-19 00:26:28;497;1561;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 01:26:28;496;1558;98;Kein Fehler erkannt;1.30;2991;nan;;;;;;;;;
2018-09-19 02:26:29;496;1558;98;Kein Fehler erkannt;1.51;2991;nan;;;;;;;;;
2018-09-19 03:26:30;496;1558;99;Kein Fehler erkannt;1.02;2991;nan;;;;;;;;;
2018-09-19 04:26:30;494;1551;98;Kein Fehler erkannt;1.57;2991;nan;;;;;;;;;
2018-09-19 05:26:31;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 06:26:32;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 07:26:32;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 08:26:33;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 09:26:34;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 10:26:34;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 11:26:35;491;1542;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 12:26:35;490;1539;98;Kein Fehler erkannt;1.41;2991;nan;;;;;;;;;
2018-09-19 13:26:36;490;1539;98;Kein Fehler erkannt;1.55;2991;nan;;;;;;;;;
2018-09-19 14:26:37;490;1539;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 15:26:37;490;1539;100;Kein Fehler erkannt;0.00;2991;nan;;;;;;;;;
2018-09-19 15:32:38;496;1558;98;Kein Fehler erkannt;1.30;3011;0.00;;;;;;;;;
2018-09-19 16:32:45;495;1555;100;Kein Fehler erkannt;0.00;3011;0.00;;;;;;;;;
2018-09-19 17:32:54;482;1514;98;Kein Fehler erkannt;1.57;3011;0.00;;;;;;;;;
