Date;Level [mm];Quantity [Liter];Signal health[-];StdDev [Liter];Refill Quantity [Liter]
Measurement data [mm]
2018-08-19 04:20:36;403;1266;98;1.48;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2001;2001;2001;2002;2002;2002;2002;2002;2002;
2018-08-19 04:21:26;402;1262;99;0.75;60;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2002;2002;2002;2002;2002;
2018-08-19 04:22:50;402;1262;99;1.02;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2001;2001;2001;2002;2002;2002;2002;2002;2002;2002;2002;
2018-08-19 04:23:32;403;1266;100;0.00;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2001;2001;2002;
2018-08-19 04:24:22;403;1266;100;0.00;60;1996;1996;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2002;2002;2002;2002;2002;2002;
2018-08-19 04:25:12;402;1262;98;1.34;60;1996;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2001;2001;2001;2001;2002;2002;2002;2002;2002;2002;2002;2002;2002;2002;2002;
2018-08-19 04:26:03;402;1262;97;2.14;60;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2001;2002;2002;2002;2002;2002;
2018-08-19 04:26:53;403;1266;100;0.00;60;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2002;2002;2002;2002;2002;2002;2002;
2018-08-19 04:27:44;403;1266;100;0.00;60;1996;1996;1996;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2002;2002;2002;2002;2002;
2018-08-19 04:28:34;403;1266;100;0.00;60;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2002;
2018-08-19 04:29:24;402;1262;98;1.21;60;1996;1996;1996;1996;1996;1996;1996;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1997;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;1998;2001;2001;2001;2001;2002;
