Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
1970-01-01 00:01:45;837;2629;98;Kein Fehler erkannt;1.54;2930;8.85;;;;;;;;;
2018-09-07 10:19:39;837;2629;100;Kein Fehler erkannt;0.00;2930;8.85;;;;;;;;;
2018-09-07 11:19:50;835;2623;98;Kein Fehler erkannt;1.26;2930;8.85;;;;;;;;;
1970-01-01 00:01:43;835;2623;98;Kein Fehler erkannt;1.57;2930;8.85;;;;;;;;;
2018-09-07 11:46:50;833;2616;95;Kein Fehler erkannt;5.07;2930;8.85;;;;;;;;;
2018-09-07 12:46:58;834;2620;96;Kein Fehler erkannt;3.89;2930;8.85;;;;;;;;;
2018-09-07 13:47:07;831;2610;100;Kein Fehler erkannt;0.00;2930;8.85;;;;;;;;;
2018-09-07 14:47:15;830;2607;99;Kein Fehler erkannt;0.94;2930;8.85;;;;;;;;;
2018-09-07 15:47:23;827;2598;99;Kein Fehler erkannt;0.62;2930;8.85;;;;;;;;;
2018-09-07 16:47:32;825;2591;98;Kein Fehler erkannt;1.57;2930;6.79;;;;;;;;;
2018-09-07 17:47:40;813;2554;98;Kein Fehler erkannt;1.57;2930;3.25;;;;;;;;;
2018-09-07 18:47:49;813;2554;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-07 19:47:57;813;2554;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-07 20:48:05;812;2550;98;Kein Fehler erkannt;1.30;2930;0.30;;;;;;;;;
2018-09-07 21:48:14;809;2541;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-07 22:48:22;808;2538;98;Kein Fehler erkannt;1.30;2930;0.30;;;;;;;;;
2018-09-07 23:48:30;807;2535;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-08 00:48:39;807;2535;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-08 01:48:47;806;2532;98;Kein Fehler erkannt;1.38;2930;0.30;;;;;;;;;
2018-09-08 02:48:56;806;2532;98;Kein Fehler erkannt;1.57;2930;0.30;;;;;;;;;
2018-09-08 03:49:03;806;2532;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-08 04:49:12;804;2525;98;Kein Fehler erkannt;1.30;2930;0.30;;;;;;;;;
2018-09-08 05:49:21;800;2513;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-08 06:49:28;800;2513;100;Kein Fehler erkannt;0.00;2930;0.30;;;;;;;;;
2018-09-08 07:49:37;796;2500;100;Kein Fehler erkannt;0.00;2930;0.00;;;;;;;;;
2018-09-08 08:49:45;794;2494;100;Kein Fehler erkannt;0.00;2930;0.00;;;;;;;;;
2018-09-08 09:49:54;793;2491;98;Kein Fehler erkannt;1.52;2930;0.00;;;;;;;;;
2018-09-08 10:50:02;793;2491;99;Kein Fehler erkannt;0.62;2930;0.00;;;;;;;;;
2018-09-08 11:50:10;790;2481;99;Kein Fehler erkannt;0.62;2930;0.00;;;;;;;;;
2018-09-08 12:50:19;789;2478;100;Kein Fehler erkannt;0.00;2930;0.00;;;;;;;;;
2018-09-08 12:57:37;795;2497;98;Kein Fehler erkannt;1.89;2950;0.00;;;;;;;;;
2018-09-08 13:04:43;795;2497;1;Kein Fehler erkannt;0.00;2970;0.00;;;;;;;;;
2018-09-08 13:06:24;795;2497;1;Kein Fehler erkannt;0.00;2970;0.00;;;;;;;;;
2018-09-08 13:08:04;795;2497;1;Kein Fehler erkannt;0.00;2970;0.00;;;;;;;;;
2018-09-08 13:09:45;795;2497;1;Kein Fehler erkannt;0.00;2970;0.00;;;;;;;;;
2018-09-08 13:11:25;795;2497;1;Fehler erkannt;0.00;2970;nan;;;;;;;;;
2018-09-08 13:17:05;802;2519;100;Kein Fehler erkannt;0.00;2970;0.00;;;;;;;;;
2018-09-08 13:35:46;799;2510;98;Kein Fehler erkannt;1.55;2970;0.00;;;;;;;;;
2018-09-08 13:41:50;799;2510;98;Kein Fehler erkannt;1.26;2970;0.00;;;;;;;;;
2018-09-08 13:45:11;808;2538;85;Kein Fehler erkannt;14.67;2970;0.00;;;;;;;;;
2018-09-08 13:47:04;817;2566;98;Kein Fehler erkannt;1.54;2970;0.00;;;;;;;;;
2018-09-08 13:50:59;824;2588;95;Kein Fehler erkannt;4.77;2991;0.00;;;;;;;;;
2018-09-08 14:47:13;820;2576;98;Kein Fehler erkannt;1.34;2991;0.00;;;;;;;;;
2018-09-08 15:47:20;820;2576;99;Kein Fehler erkannt;0.62;2991;0.00;;;;;;;;;
2018-09-08 16:47:29;821;2579;98;Kein Fehler erkannt;1.15;2991;0.00;;;;;;;;;
2018-09-08 17:47:37;808;2538;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-08 18:47:46;807;2535;98;Kein Fehler erkannt;1.51;2991;0.00;;;;;;;;;
2018-09-08 19:47:53;806;2532;98;Kein Fehler erkannt;1.51;2991;0.00;;;;;;;;;
2018-09-08 20:48:02;806;2532;98;Kein Fehler erkannt;1.49;2991;0.00;;;;;;;;;
2018-09-08 21:48:11;805;2528;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-08 22:48:18;804;2525;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-08 23:48:27;803;2522;99;Kein Fehler erkannt;0.75;2991;0.00;;;;;;;;;
2018-09-09 00:48:35;803;2522;98;Kein Fehler erkannt;1.52;2991;0.00;;;;;;;;;
2018-09-09 01:48:44;803;2522;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 02:48:52;802;2519;98;Kein Fehler erkannt;1.57;2991;0.00;;;;;;;;;
2018-09-09 03:49:00;802;2519;98;Kein Fehler erkannt;1.09;2991;0.00;;;;;;;;;
2018-09-09 04:49:09;801;2516;98;Kein Fehler erkannt;1.49;2991;0.00;;;;;;;;;
2018-09-09 05:49:17;797;2503;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 06:49:25;794;2494;98;Kein Fehler erkannt;1.44;2991;0.00;;;;;;;;;
2018-09-09 07:49:33;792;2488;98;Kein Fehler erkannt;1.15;2991;0.00;;;;;;;;;
2018-09-09 08:49:42;792;2488;98;Kein Fehler erkannt;1.57;2991;0.00;;;;;;;;;
2018-09-09 09:49:50;791;2485;98;Kein Fehler erkannt;1.34;2991;0.00;;;;;;;;;
2018-09-09 10:49:58;791;2485;99;Kein Fehler erkannt;0.94;2991;0.00;;;;;;;;;
2018-09-09 11:50:07;787;2472;98;Kein Fehler erkannt;1.41;2991;0.00;;;;;;;;;
2018-09-09 12:50:15;785;2466;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 13:50:24;784;2463;98;Kein Fehler erkannt;1.57;2991;0.00;;;;;;;;;
2018-09-09 14:50:31;784;2463;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 15:50:40;783;2459;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 16:50:49;779;2447;98;Kein Fehler erkannt;1.54;2991;0.00;;;;;;;;;
2018-09-09 17:50:56;761;2390;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 18:51:05;756;2375;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 19:51:13;756;2375;99;Kein Fehler erkannt;0.44;2991;0.00;;;;;;;;;
2018-09-09 20:51:22;750;2356;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 21:51:29;750;2356;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 22:51:38;748;2349;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-09 23:51:47;748;2349;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 00:51:54;748;2349;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;173;173;
2018-09-10 01:52:03;746;2343;93;Kein Fehler erkannt;6.89;2991;0.00;;;;;;;;;
2018-09-10 02:52:11;745;2340;93;Kein Fehler erkannt;7.20;2991;0.00;;;;;;;;;
2018-09-10 03:52:20;743;2334;95;Kein Fehler erkannt;4.91;2991;0.00;;;;;;;;;
2018-09-10 04:52:28;739;2321;98;Kein Fehler erkannt;1.38;2991;0.00;;;;;;;;;
2018-09-10 05:52:36;735;2309;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 06:52:45;733;2302;98;Kein Fehler erkannt;1.44;2991;0.00;;;;;;;;;
2018-09-10 07:52:52;732;2299;99;Kein Fehler erkannt;0.75;2991;0.00;;;;;;;;;
2018-09-10 08:53:01;732;2299;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 09:53:10;730;2293;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 10:53:18;729;2290;99;Kein Fehler erkannt;0.85;2991;0.00;;;;;;;;;
2018-09-10 11:53:26;729;2290;99;Kein Fehler erkannt;0.62;2991;0.00;;;;;;;;;
2018-09-10 12:53:34;729;2290;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 13:53:43;724;2274;93;Kein Fehler erkannt;6.42;2991;0.00;;;;;;;;;
2018-09-10 14:53:51;724;2274;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 15:53:59;721;2265;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 16:54:08;720;2261;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 17:54:16;708;2224;94;Kein Fehler erkannt;5.83;2991;0.00;;;;;;;;;
2018-09-10 18:54:24;708;2224;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 19:54:32;708;2224;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 20:54:41;703;2208;98;Kein Fehler erkannt;1.34;2991;0.00;;;;;;;;;
2018-09-10 21:54:50;703;2208;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 22:54:57;702;2205;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-10 23:55:06;702;2205;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 00:55:14;702;2205;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;144;170;
2018-09-11 01:55:22;701;2202;98;Kein Fehler erkannt;1.38;2991;0.00;;;;;;;;;
2018-09-11 02:55:31;701;2202;98;Kein Fehler erkannt;1.56;2991;nan;;;;;;;;;
2018-09-11 03:55:39;701;2202;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 04:55:48;697;2189;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 05:55:55;695;2183;99;Kein Fehler erkannt;0.75;2991;0.00;;;;;;;;;
2018-09-11 06:56:04;693;2177;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 07:56:13;693;2177;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 08:56:20;693;2177;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 09:56:29;693;2177;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 10:56:37;691;2170;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 11:56:45;691;2170;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 12:56:54;689;2164;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 13:57:02;687;2158;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 14:57:11;681;2139;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 15:57:18;680;2136;99;Kein Fehler erkannt;0.85;2991;0.00;;;;;;;;;
2018-09-11 16:57:27;675;2120;98;Kein Fehler erkannt;2.01;2991;0.00;;;;;;;;;
2018-09-11 17:57:36;671;2108;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 18:57:43;670;2104;98;Kein Fehler erkannt;1.41;2991;0.00;;;;;;;;;
2018-09-11 19:57:52;670;2104;98;Kein Fehler erkannt;1.30;2991;0.00;;;;;;;;;
2018-09-11 20:58:00;667;2095;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 21:58:09;666;2092;98;Kein Fehler erkannt;1.55;2991;0.00;;;;;;;;;
2018-09-11 22:58:16;664;2086;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-11 23:58:25;663;2082;98;Kein Fehler erkannt;1.57;2991;0.00;;;;;;;;;
2018-09-12 00:58:34;663;2082;97;Kein Fehler erkannt;2.11;2991;0.00;;;;;;;123;165;
2018-09-12 01:58:41;662;2079;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 02:58:50;661;2076;98;Kein Fehler erkannt;1.57;2991;0.00;;;;;;;;;
2018-09-12 03:58:58;660;2073;98;Kein Fehler erkannt;1.57;2991;0.00;;;;;;;;;
2018-09-12 04:59:07;658;2067;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 05:59:08;651;2045;94;Kein Fehler erkannt;6.16;2991;0.00;;;;;;;;;
2018-09-12 06:59:23;653;2051;96;Kein Fehler erkannt;3.78;2991;0.00;;;;;;;;;
2018-09-12 07:59:32;653;2051;98;Kein Fehler erkannt;1.09;2991;0.00;;;;;;;;;
2018-09-12 08:59:39;653;2051;98;Kein Fehler erkannt;1.54;2991;0.00;;;;;;;;;
2018-09-12 09:59:48;653;2051;98;Kein Fehler erkannt;1.44;2991;0.00;;;;;;;;;
2018-09-12 10:59:57;653;2051;98;Kein Fehler erkannt;1.26;2991;0.00;;;;;;;;;
2018-09-12 12:00:05;653;2051;98;Kein Fehler erkannt;1.09;2991;0.00;;;;;;;;;
2018-09-12 13:00:13;653;2051;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 14:00:21;651;2045;98;Kein Fehler erkannt;1.47;2991;0.00;;;;;;;;;
2018-09-12 15:00:30;649;2038;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 16:00:38;649;2038;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 17:00:46;634;1991;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 18:00:55;635;1994;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 19:01:03;629;1976;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 20:01:11;629;1976;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-12 21:01:19;631;1982;98;Kein Fehler erkannt;1.52;2991;0.00;;;;;;;;;
2018-09-12 22:01:28;632;1985;98;Kein Fehler erkannt;1.44;2991;0.00;;;;;;;;;
2018-09-12 23:01:37;632;1985;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-13 00:01:44;631;1982;99;Kein Fehler erkannt;0.85;2991;0.00;;;;;;;100;157;
2018-09-13 01:01:53;631;1982;99;Kein Fehler erkannt;0.75;2991;0.00;;;;;;;;;
2018-09-13 02:02:01;631;1982;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-13 03:02:09;631;1982;100;Kein Fehler erkannt;0.00;2991;0.00;;;;;;;;;
2018-09-13 04:02:18;639;2007;100;Kein Fehler erkannt;0.00;2991;0.59;;;;;;;;;
2018-09-13 05:02:26;636;1998;100;Kein Fehler erkannt;0.00;2991;0.59;;;;;;;;;
2018-09-13 06:02:34;639;2007;100;Kein Fehler erkannt;0.00;2991;0.59;;;;;;;;;
2018-09-13 07:02:42;639;2007;98;Kein Fehler erkannt;1.51;2991;0.59;;;;;;;;;
2018-09-13 08:02:51;636;1998;93;Kein Fehler erkannt;6.71;2991;0.59;;;;;;;;;
2018-09-13 09:03:00;634;1991;99;Kein Fehler erkannt;0.85;2991;0.59;;;;;;;;;
2018-09-13 10:03:07;634;1991;100;Kein Fehler erkannt;0.00;2991;0.59;;;;;;;;;
